"Path","Name","Modified","Size","LineCount","Sha1","First5"
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v7_clean_full_20260330_115225.pine","smc_core_detector_v7_clean_full_20260330_115225.pine","2026-03-30 11:44:10","11486","317","F3ADE418F9175CC672ADA66212DDD52FFE3B3D53","//@version=6 || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || // ===================================================== || // INPUTS"
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v8_20260331_2311.pine","smc_core_detector_v8_20260331_2311.pine","2026-03-31 22:30:48","39075","1810","B82940DF5C068B08579652C67D5FF59B46EB5E72","//@version=6 ||  || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || "
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v8_20260331_2312.pine","smc_core_detector_v8_20260331_2312.pine","2026-03-31 23:12:16","38453","1810","F74C37A1E4B24C27E509AC8884976E790510E84C","//@version=6 ||  || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || "
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v8_after_20260331_2325.pine","smc_core_detector_v8_after_20260331_2325.pine","2026-03-31 23:25:26","39075","1810","A218A5E76463BA6D6DC5B51077E61AFB95896C5D","//@version=6 ||  || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || "
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v8_after_20260401_0008.pine","smc_core_detector_v8_after_20260401_0008.pine","2026-04-01 00:08:04","39065","1810","F6D3459079D4B5B54D63DA4062F465CFD02D6D2B","//@version=6 ||  || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || "
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v8_after_20260404_2302.pine","smc_core_detector_v8_after_20260404_2302.pine","2026-04-04 23:02:13","39079","1810","676D9A766B76442A9D5A0B41479B304E24B73A9D","//@version=6 ||  || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || "
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v8_after_20260404_2310.pine","smc_core_detector_v8_after_20260404_2310.pine","2026-04-04 23:10:04","39070","1810","B60909FF1BBA4781082DACF88CE76B68C8BD78AF","//@version=6 ||  || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || "
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v8_after_20260404_2314.pine","smc_core_detector_v8_after_20260404_2314.pine","2026-04-04 23:14:00","39009","1810","ED13C2D14AFE33E8002AA81CEE2A44835842AD35","//@version=6 ||  || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || "
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v8_after_20260404_2318.pine","smc_core_detector_v8_after_20260404_2318.pine","2026-04-04 23:18:49","38979","1810","D3703513058D41E1810DE53A9CBF37D34927033D","//@version=6 ||  || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || "
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v8_after_20260404_2337.pine","smc_core_detector_v8_after_20260404_2337.pine","2026-04-04 23:37:44","42156","1871","1375EEEA8163CCDA5013F0DEF432456B2A8ACFCB","//@version=6 ||  || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || "
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v8_after_20260404_2341.pine","smc_core_detector_v8_after_20260404_2341.pine","2026-04-04 23:37:44","42156","1871","1375EEEA8163CCDA5013F0DEF432456B2A8ACFCB","//@version=6 ||  || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || "
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v8_base.pine","smc_core_detector_v8_base.pine","2026-04-04 23:37:44","42156","1871","1375EEEA8163CCDA5013F0DEF432456B2A8ACFCB","//@version=6 ||  || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || "
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v8_before_20260331_2322.pine","smc_core_detector_v8_before_20260331_2322.pine","2026-03-31 23:12:16","38453","1810","F74C37A1E4B24C27E509AC8884976E790510E84C","//@version=6 ||  || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || "
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v8_before_20260401_0008.pine","smc_core_detector_v8_before_20260401_0008.pine","2026-03-31 23:25:26","39075","1810","A218A5E76463BA6D6DC5B51077E61AFB95896C5D","//@version=6 ||  || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || "
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v8_before_20260404_2302.pine","smc_core_detector_v8_before_20260404_2302.pine","2026-04-01 00:08:04","39065","1810","F6D3459079D4B5B54D63DA4062F465CFD02D6D2B","//@version=6 ||  || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || "
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v8_before_20260404_2310.pine","smc_core_detector_v8_before_20260404_2310.pine","2026-04-04 23:02:13","39079","1810","676D9A766B76442A9D5A0B41479B304E24B73A9D","//@version=6 ||  || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || "
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v8_before_20260404_2314.pine","smc_core_detector_v8_before_20260404_2314.pine","2026-04-04 23:10:04","39070","1810","B60909FF1BBA4781082DACF88CE76B68C8BD78AF","//@version=6 ||  || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || "
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v8_before_20260404_2318.pine","smc_core_detector_v8_before_20260404_2318.pine","2026-04-04 23:14:00","39009","1810","ED13C2D14AFE33E8002AA81CEE2A44835842AD35","//@version=6 ||  || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || "
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v8_before_20260404_2337.pine","smc_core_detector_v8_before_20260404_2337.pine","2026-04-04 23:18:49","38979","1810","D3703513058D41E1810DE53A9CBF37D34927033D","//@version=6 ||  || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || "
"D:\SMC_PROJECT\01_PINE\archive\smc_core_detector_v8_before_20260404_2341.pine","smc_core_detector_v8_before_20260404_2341.pine","2026-04-04 23:37:44","42156","1871","1375EEEA8163CCDA5013F0DEF432456B2A8ACFCB","//@version=6 ||  || indicator(""SMC Core Detector v7 CLEAN | Canonical"", overlay=true, max_labels_count=100, max_boxes_count=50, max_lines_count=50) ||  || "
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_active_liquidity_rebuild_v1.pine","smc_layer1_active_liquidity_rebuild_v1.pine","2026-04-09 21:42:33","7639","176","95713F327BE450810001156290691738E62CCE80","//@version=6 || indicator(""SMC Layer 1A Active Liquidity Rebuild v1"", overlay=true, max_labels_count=200) ||  || // 1. INPUTS || liqLookback = input.int(30, ""Liquidity Lookback"", minval=10)"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_active_scenario_fix_v1.pine","smc_layer1_active_scenario_fix_v1.pine","2026-04-08 18:32:05","23738","523","7FAC159C42E3B6AC864C3491C590BA38F9B50FDB","//@version=6 || indicator(""SMC Layer 1 - Active Scenario Fix v1"", overlay=true, max_labels_count=50, max_lines_count=20, max_boxes_count=10) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_active_scenario_fix_v1__2026-04-08__18-25-12.pine","smc_layer1_active_scenario_fix_v1__2026-04-08__18-25-12.pine","2026-04-08 18:32:05","23738","523","7FAC159C42E3B6AC864C3491C590BA38F9B50FDB","//@version=6 || indicator(""SMC Layer 1 - Active Scenario Fix v1"", overlay=true, max_labels_count=50, max_lines_count=20, max_boxes_count=10) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260405_2100_v13.pine","smc_layer1_candidate_20260405_2100_v13.pine","2026-04-05 18:24:51","3405","110","ECDA9DA66B70F4F7C423291EAB84DEFCABD4D270","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=50) ||  || var float activeHighLiquidity = na || var float activeLowLiquidity = na"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260405_2112_v14.pine","smc_layer1_candidate_20260405_2112_v14.pine","2026-04-05 20:56:41","2684","80","553ABD3BB9108DD07314B90C3C1E7FDBFDB79D85","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=50) ||  || useOTE = false || "
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260405_2118_v15.pine","smc_layer1_candidate_20260405_2118_v15.pine","2026-04-05 21:12:31","5495","144","6B5A53C2996CE44B2FE5466C134BC12C29845A41","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260405_2122_v16.pine","smc_layer1_candidate_20260405_2122_v16.pine","2026-04-05 21:19:55","6858","160","DC5FA364D134181124F9BE4066B6E9EEF17F92A9","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260405_2127_v17.pine","smc_layer1_candidate_20260405_2127_v17.pine","2026-04-05 21:23:44","6716","161","B04B206B8D27BFE944A04E06E7D17BBFD5AC99F1","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260405_2155_v18.pine","smc_layer1_candidate_20260405_2155_v18.pine","2026-04-05 21:27:59","6860","168","E153C5203CA662F25F0012DCA886061D1E8F016B","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260405_2201_v19.pine","smc_layer1_candidate_20260405_2201_v19.pine","2026-04-05 21:57:44","12288","277","BA447E545CE17376D3C1C75DC6827F4D0FB92C26","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=50, max_lines_count=20) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260405_2208_v20.pine","smc_layer1_candidate_20260405_2208_v20.pine","2026-04-05 22:04:08","18821","376","ED1B5BA1F08DA9A8924685E854D3E9B6DE50240B","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260405_2211_v21.pine","smc_layer1_candidate_20260405_2211_v21.pine","2026-04-05 22:08:54","19105","383","443BA28A8A21A5FEE9103AE2541CAC021EABB39C","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260405_2211_v22.pine","smc_layer1_candidate_20260405_2211_v22.pine","2026-04-05 22:13:00","18782","381","B3216B7665782C954DDAD557E5AE369AF6D1FBC3","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260405_2249_v23.pine","smc_layer1_candidate_20260405_2249_v23.pine","2026-04-05 22:13:00","18782","381","B3216B7665782C954DDAD557E5AE369AF6D1FBC3","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260405_2252_v24.pine","smc_layer1_candidate_20260405_2252_v24.pine","2026-04-05 22:33:44","19888","415","D627B9114C1EF671B9C39DE4030F73466EED067E","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260405_2257_v25.pine","smc_layer1_candidate_20260405_2257_v25.pine","2026-04-05 22:53:46","20993","442","232CE827C550E547412FCA5896990AF9AF7DC371","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260405_2300_v26.pine","smc_layer1_candidate_20260405_2300_v26.pine","2026-04-05 22:53:46","20993","442","232CE827C550E547412FCA5896990AF9AF7DC371","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260405_2310_v27.pine","smc_layer1_candidate_20260405_2310_v27.pine","2026-04-05 23:01:19","26041","505","6A08BB5852EA46E704F18AA5B06548E2DB783A99","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260405_2314_v28.pine","smc_layer1_candidate_20260405_2314_v28.pine","2026-04-05 23:11:36","26694","521","B13BB87A8988A67EB5A5EE8054AB2B6F174DADC4","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260405_2318_v29.pine","smc_layer1_candidate_20260405_2318_v29.pine","2026-04-05 23:11:36","26694","521","B13BB87A8988A67EB5A5EE8054AB2B6F174DADC4","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260405_2326_v30.pine","smc_layer1_candidate_20260405_2326_v30.pine","2026-04-05 23:11:36","26694","521","B13BB87A8988A67EB5A5EE8054AB2B6F174DADC4","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260405_2330_v31.pine","smc_layer1_candidate_20260405_2330_v31.pine","2026-04-05 23:28:07","16668","379","3936D262CC1D19FC4AD98CDE50E85ECAF5285ABB","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260408_1048_v32.pine","smc_layer1_candidate_20260408_1048_v32.pine","2026-04-05 23:30:58","17527","404","24D68AE885B8033B5721003EC8E6A9FAEACF686E","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260408_1104_v33.pine","smc_layer1_candidate_20260408_1104_v33.pine","2026-04-08 10:49:47","19182","438","1C906A29A2D64B3C4BBE635FB79487EB21F54C6A","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260408_1645_v34.pine","smc_layer1_candidate_20260408_1645_v34.pine","2026-04-08 16:30:16","25526","573","7527D3CC9153E21F116322F2D6D333A7C8E8AA1C","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260408_1649_v35.pine","smc_layer1_candidate_20260408_1649_v35.pine","2026-04-08 16:30:16","25526","573","7527D3CC9153E21F116322F2D6D333A7C8E8AA1C","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_20260408_1654_v36.pine","smc_layer1_candidate_20260408_1654_v36.pine","2026-04-08 16:30:16","25526","573","7527D3CC9153E21F116322F2D6D333A7C8E8AA1C","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_clean_rebuild_v1.pine","smc_layer1_candidate_clean_rebuild_v1.pine","2026-04-08 18:06:05","19054","450","1FEAD22C9328CE9A6F73AD281FC2EF107B3CD754","//@version=6 || indicator(""SMC Layer 1 Candidate Clean Rebuild v1"", overlay=true, max_labels_count=20, max_boxes_count=10, max_lines_count=20) ||  || //================================================== || // 1. INPUTS"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_clean_rebuild_v1__2026-04-08__18-03-33.pine","smc_layer1_candidate_clean_rebuild_v1__2026-04-08__18-03-33.pine","2026-04-08 18:06:05","19054","450","1FEAD22C9328CE9A6F73AD281FC2EF107B3CD754","//@version=6 || indicator(""SMC Layer 1 Candidate Clean Rebuild v1"", overlay=true, max_labels_count=20, max_boxes_count=10, max_lines_count=20) ||  || //================================================== || // 1. INPUTS"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_current.pine","smc_layer1_candidate_current.pine","2026-04-08 17:51:10","25702","578","C72AB31E96874CA3B2B863139956B2B7474E0D23","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_current_reference__2026-04-08__18-03-33.pine","smc_layer1_candidate_current_reference__2026-04-08__18-03-33.pine","2026-04-08 17:51:10","25702","578","C72AB31E96874CA3B2B863139956B2B7474E0D23","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_current_reference__2026-04-08__18-25-12.pine","smc_layer1_candidate_current_reference__2026-04-08__18-25-12.pine","2026-04-08 17:51:10","25702","578","C72AB31E96874CA3B2B863139956B2B7474E0D23","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_current_reference__2026-04-08__20-29-53.pine","smc_layer1_candidate_current_reference__2026-04-08__20-29-53.pine","2026-04-08 17:51:10","25702","578","C72AB31E96874CA3B2B863139956B2B7474E0D23","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_current_reference__2026-04-08__20-41-04.pine","smc_layer1_candidate_current_reference__2026-04-08__20-41-04.pine","2026-04-08 17:51:10","25702","578","C72AB31E96874CA3B2B863139956B2B7474E0D23","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_current_reference__2026-04-08__21-17-12.pine","smc_layer1_candidate_current_reference__2026-04-08__21-17-12.pine","2026-04-08 17:51:10","25702","578","C72AB31E96874CA3B2B863139956B2B7474E0D23","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v1.pine","smc_layer1_candidate_v1.pine","2026-04-04 23:46:32","1416","40","399D6F8B934894F9DA298CE0ADC57B95C636C814","//@version=6 || indicator(""SMC Layer 1 - Candidate v1"", overlay=true, max_labels_count=100, max_lines_count=100) ||  || //==================================================== || // LAYER 1 ONLY"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v1__dup2.pine","smc_layer1_candidate_v1__dup2.pine","2026-04-04 23:46:32","1416","40","399D6F8B934894F9DA298CE0ADC57B95C636C814","//@version=6 || indicator(""SMC Layer 1 - Candidate v1"", overlay=true, max_labels_count=100, max_lines_count=100) ||  || //==================================================== || // LAYER 1 ONLY"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v12.pine","smc_layer1_candidate_v12.pine","2026-04-05 01:54:24","3530","99","01B49B9E9165DEDCFD3E5DC2F30F92B206F6C840","//@version=6 || indicator(""SMC Layer 1 - Candidate v9"", overlay=true, max_labels_count=50) ||  || var bool sweep_active = false || var int sweepBar = na"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v13.pine","smc_layer1_candidate_v13.pine","2026-04-05 18:24:51","3405","110","ECDA9DA66B70F4F7C423291EAB84DEFCABD4D270","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=50) ||  || var float activeHighLiquidity = na || var float activeLowLiquidity = na"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v14.pine","smc_layer1_candidate_v14.pine","2026-04-05 20:56:41","2684","80","553ABD3BB9108DD07314B90C3C1E7FDBFDB79D85","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=50) ||  || useOTE = false || "
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v15.pine","smc_layer1_candidate_v15.pine","2026-04-05 21:12:31","5495","144","6B5A53C2996CE44B2FE5466C134BC12C29845A41","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v16.pine","smc_layer1_candidate_v16.pine","2026-04-05 21:19:55","6858","160","DC5FA364D134181124F9BE4066B6E9EEF17F92A9","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v17.pine","smc_layer1_candidate_v17.pine","2026-04-05 21:23:44","6716","161","B04B206B8D27BFE944A04E06E7D17BBFD5AC99F1","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v18.pine","smc_layer1_candidate_v18.pine","2026-04-05 21:27:59","6860","168","E153C5203CA662F25F0012DCA886061D1E8F016B","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v19.pine","smc_layer1_candidate_v19.pine","2026-04-05 21:57:44","12288","277","BA447E545CE17376D3C1C75DC6827F4D0FB92C26","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=50, max_lines_count=20) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v20.pine","smc_layer1_candidate_v20.pine","2026-04-05 22:04:08","18821","376","ED1B5BA1F08DA9A8924685E854D3E9B6DE50240B","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v21.pine","smc_layer1_candidate_v21.pine","2026-04-05 22:08:54","19105","383","443BA28A8A21A5FEE9103AE2541CAC021EABB39C","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v22.pine","smc_layer1_candidate_v22.pine","2026-04-05 22:13:00","18782","381","B3216B7665782C954DDAD557E5AE369AF6D1FBC3","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v23.pine","smc_layer1_candidate_v23.pine","2026-04-05 22:13:00","18782","381","B3216B7665782C954DDAD557E5AE369AF6D1FBC3","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v24.pine","smc_layer1_candidate_v24.pine","2026-04-05 22:33:44","19888","415","D627B9114C1EF671B9C39DE4030F73466EED067E","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v25.pine","smc_layer1_candidate_v25.pine","2026-04-05 22:53:46","20993","442","232CE827C550E547412FCA5896990AF9AF7DC371","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v26.pine","smc_layer1_candidate_v26.pine","2026-04-05 22:53:46","20993","442","232CE827C550E547412FCA5896990AF9AF7DC371","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
